4858	Ahrim's hood	50	[[File:Ahrim's_hood_equipped_female.png]]	[5370, 0, 0, 0, 315, 0, 352, 326, 375, 324, 336, 0]	[14, 22, 6, 1, 2]	808	-1
4859	Ahrim's hood	25	[[File:Ahrim's_hood_equipped_female.png]]	[5371, 0, 0, 0, 315, 0, 352, 326, 375, 324, 336, 0]	[14, 22, 6, 1, 2]	808	-1
4860	Ahrim's hood	0	[[File:Ahrim's_hood_0_equipped_female.png]]	[5372, 0, 0, 0, 315, 0, 352, 326, 375, 324, 336, 0]	[14, 22, 6, 1, 2]	808	128
4862	Ahrim's staff	100	[[File:Ahrim's_staff_equipped_female.png]]	[0, 0, 0, 5374, 312, 0, 320, 326, 382, 324, 336, 0]	[0, 11, 8, 5, 0]	813	-1
4863	Ahrim's staff	75	[[File:Ahrim's_staff_equipped_female.png]]	[0, 0, 0, 5375, 312, 0, 320, 326, 382, 324, 336, 0]	[0, 11, 8, 5, 0]	813	-1
4864	Ahrim's staff	50	[[File:Ahrim's_staff_equipped_female.png]]	[0, 0, 0, 5376, 312, 0, 320, 326, 382, 324, 336, 0]	[0, 11, 8, 5, 0]	813	1408
4865	Ahrim's staff	25	[[File:Ahrim's_staff_equipped_female.png]]			-1	-1
4866	Ahrim's staff	0	[[File:Ahrim's_staff_0_equipped_female.png]]			-1	-1
4868	Ahrim's robetop	100	[[File:Ahrim's_robetop_equipped_female.png]]	[0, 0, 0, 0, 5380, 0, 355, 326, 304, 324, 336, 0]	[12, 6, 4, 5, 1]	808	128
4869	Ahrim's robetop	75	[[File:Ahrim's_robetop_equipped_female.png]]	[0, 0, 0, 0, 5381, 0, 355, 326, 304, 324, 336, 0]	[12, 6, 4, 5, 1]	808	-1
4870	Ahrim's robetop	50	[[File:Ahrim's_robetop_equipped_female.png]]	[0, 0, 0, 0, 5382, 0, 355, 326, 304, 324, 336, 0]	[12, 6, 4, 5, 1]	808	-1
4871	Ahrim's robetop	25	[[File:Ahrim's_robetop_equipped_female.png]]	[0, 0, 0, 0, 5383, 0, 355, 326, 304, 324, 336, 0]	[12, 6, 4, 5, 1]	808	-1
4872	Ahrim's robetop	0	[[File:Ahrim's_robetop_0_equipped_female.png]]	[0, 0, 0, 0, 5384, 0, 355, 326, 304, 324, 336, 0]	[12, 6, 4, 5, 1]	808	128
4874	Ahrim's robeskirt	100	[[File:Ahrim's_robeskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5386, 382, 324, 336, 0]	[0, 11, 8, 5, 0]	808	-1
4875	Ahrim's robeskirt	75	[[File:Ahrim's_robeskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5387, 382, 324, 336, 0]	[0, 11, 8, 5, 0]	808	128
4876	Ahrim's robeskirt	50	[[File:Ahrim's_robeskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5388, 382, 324, 336, 0]	[0, 11, 8, 5, 0]	808	-1
4877	Ahrim's robeskirt	25	[[File:Ahrim's_robeskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5389, 382, 324, 336, 0]	[0, 11, 8, 5, 0]	808	-1
4878	Ahrim's robeskirt	0	[[File:Ahrim's_robeskirt_0_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5390, 382, 324, 336, 0]	[0, 11, 8, 5, 0]	808	128
4880	Dharok's helm	100	[[File:Dharok's_helm_100_equipped_female.png]]	[5392, 0, 0, 0, 312, 0, 351, 326, 310, 324, 336, 0]	[1, 22, 24, 1, 4]	808	128
4881	Dharok's helm	75	[[File:Dharok's_helm_75_equipped_female.png]]	[5393, 0, 0, 0, 312, 0, 351, 326, 310, 324, 336, 0]	[1, 22, 24, 1, 4]	808	128
4882	Dharok's helm	50	[[File:Dharok's_helm_50_equipped_female.png]]	[5394, 0, 0, 0, 312, 0, 351, 326, 310, 324, 336, 0]	[1, 22, 24, 1, 4]	808	128
4883	Dharok's helm	25	[[File:Dharok's_helm_25_equipped_female.png]]	[5395, 0, 0, 0, 312, 0, 351, 326, 310, 324, 336, 0]	[1, 22, 24, 1, 4]	808	128
4884	Dharok's helm	0	[[File:Dharok's_helm_0_equipped_female.png]]	[5396, 0, 0, 0, 312, 0, 351, 326, 310, 324, 336, 0]	[1, 22, 24, 1, 4]	808	128
4886	Dharok's greataxe	100	[[File:Dharok's_greataxe_equipped_female.png]]	[0, 0, 0, 5398, 312, 0, 317, 326, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	2065	-1
4887	Dharok's greataxe	75	[[File:Dharok's_greataxe_equipped_female.png]]	[0, 0, 0, 5399, 312, 0, 317, 326, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	2065	-1
4888	Dharok's greataxe	50	[[File:Dharok's_greataxe_equipped_female.png]]	[0, 0, 0, 5400, 312, 0, 317, 326, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	2065	-1
4889	Dharok's greataxe	25	[[File:Dharok's_greataxe_equipped_female.png]]	[0, 0, 0, 5401, 312, 0, 317, 326, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	2065	128
4890	Dharok's greataxe	0	[[File:Dharok's_greataxe_0_equipped_female.png]]	[0, 0, 0, 5402, 312, 0, 317, 326, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	2065	128
4892	Dharok's platebody	100	[[File:Dharok's_platebody_equipped_female.png]]	[0, 0, 0, 0, 5404, 0, 351, 326, 310, 324, 336, 0]	[1, 22, 24, 1, 4]	808	128
4893	Dharok's platebody	75	[[File:Dharok's_platebody_equipped_female.png]]	[0, 0, 0, 0, 5405, 0, 351, 326, 310, 324, 336, 0]	[1, 22, 24, 1, 4]	808	-1
4894	Dharok's platebody	50	[[File:Dharok's_platebody_equipped_female.png]]	[0, 0, 0, 0, 5406, 0, 351, 326, 310, 324, 336, 0]	[1, 22, 24, 1, 4]	808	-1
4895	Dharok's platebody	25	[[File:Dharok's_platebody_equipped_female.png]]	[0, 0, 0, 0, 5407, 0, 351, 326, 310, 324, 336, 0]	[1, 22, 24, 1, 4]	808	-1
4896	Dharok's platebody	0	[[File:Dharok's_platebody_0_equipped_female.png]]	[0, 0, 0, 0, 5408, 0, 351, 326, 310, 324, 336, 0]	[1, 22, 24, 1, 4]	808	128
4898	Dharok's platelegs	100	[[File:Dharok's_platelegs_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5410, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	-1
4899	Dharok's platelegs	75	[[File:Dharok's_platelegs_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5411, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	128
4900	Dharok's platelegs	50	[[File:Dharok's_platelegs_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5412, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	-1
4901	Dharok's platelegs	25	[[File:Dharok's_platelegs_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5413, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	128
4902	Dharok's platelegs	0	[[File:Dharok's_platelegs_0_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5414, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	128
4904	Guthan's helm	100	[[File:Guthan's_helm_equipped_female.png]]	[5416, 0, 0, 0, 312, 0, 317, 326, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	-1
4905	Guthan's helm	75	[[File:Guthan's_helm_equipped_female.png]]	[5417, 0, 0, 0, 312, 0, 317, 326, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	-1
4906	Guthan's helm	50	[[File:Guthan's_helm_equipped_female.png]]	[5418, 0, 0, 0, 312, 0, 317, 326, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	128
4907	Guthan's helm	25	[[File:Guthan's_helm_equipped_female.png]]	[5419, 0, 0, 0, 312, 0, 317, 326, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	-1
4908	Guthan's helm	0	[[File:Guthan's_helm_0_equipped_female.png]]	[5420, 0, 0, 0, 312, 0, 317, 326, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	128
4910	Guthan's warspear	100	[[File:Guthan's_warspear_equipped_female.png]]	[0, 0, 0, 5422, 312, 0, 317, 326, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	813	-1
4911	Guthan's warspear	75	[[File:Guthan's_warspear_equipped_female.png]]	[0, 0, 0, 5423, 312, 0, 317, 326, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	813	128
4912	Guthan's warspear	50	[[File:Guthan's_warspear_equipped_female.png]]	[0, 0, 0, 5424, 312, 0, 317, 326, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	813	-1
4913	Guthan's warspear	25	[[File:Guthan's_warspear_equipped_female.png]]	[0, 0, 0, 5425, 312, 0, 317, 326, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	813	-1
4914	Guthan's warspear	0	[[File:Guthan's_warspear_0_equipped_female.png]]	[0, 0, 0, 5426, 312, 0, 317, 326, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	813	128
4916	Guthan's platebody	100	[[File:Guthan's_platebody_equipped_female.png]]	[0, 0, 0, 0, 5428, 0, 317, 326, 377, 324, 336, 0]	[7, 25, 20, 4, 1]	808	-1
4917	Guthan's platebody	75	[[File:Guthan's_platebody_equipped_female.png]]	[0, 0, 0, 0, 5429, 0, 317, 326, 377, 324, 336, 0]	[7, 25, 20, 4, 1]	808	-1
4918	Guthan's platebody	50	[[File:Guthan's_platebody_equipped_female.png]]	[0, 0, 0, 0, 5430, 0, 317, 326, 377, 324, 336, 0]	[7, 25, 20, 4, 1]	808	-1
4919	Guthan's platebody	25	[[File:Guthan's_platebody_equipped_female.png]]	[0, 0, 0, 0, 5431, 0, 317, 326, 377, 324, 336, 0]	[7, 25, 20, 4, 1]	808	-1
4920	Guthan's platebody	0	[[File:Guthan's_platebody_0_equipped_female.png]]	[0, 0, 0, 0, 5432, 0, 317, 326, 377, 324, 336, 0]	[7, 25, 20, 4, 1]	808	128
4922	Guthan's chainskirt	100	[[File:Guthan's_chainskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5434, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	128
4923	Guthan's chainskirt	75	[[File:Guthan's_chainskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5435, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	-1
4924	Guthan's chainskirt	50	[[File:Guthan's_chainskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5436, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	-1
4925	Guthan's chainskirt	25	[[File:Guthan's_chainskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5437, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	-1
4926	Guthan's chainskirt	0	[[File:Guthan's_chainskirt_0_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5438, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	128
4928	Karil's coif	100	[[File:Karil's_coif_equipped_female.png]]	[5440, 0, 0, 0, 312, 0, 317, 326, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	808	-1
4929	Karil's coif	75	[[File:Karil's_coif_equipped_female.png]]	[5441, 0, 0, 0, 312, 0, 317, 326, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	808	-1
4930	Karil's coif	50	[[File:Karil's_coif_equipped_female.png]]	[5442, 0, 0, 0, 312, 0, 317, 326, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	808	128
4931	Karil's coif	25	[[File:Karil's_coif_equipped_female.png]]	[5443, 0, 0, 0, 312, 0, 317, 326, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	808	128
4932	Karil's coif	0	[[File:Karil's_coif_0_equipped_female.png]]	[5444, 0, 0, 0, 312, 0, 317, 326, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	808	128
4934	Karil's crossbow	100	[[File:Karil's_crossbow_equipped_female.png]]	[0, 0, 0, 5446, 315, 0, 352, 326, 375, 324, 336, 0]	[14, 22, 6, 1, 2]	2074	-1
4935	Karil's crossbow	75	[[File:Karil's_crossbow_equipped_female.png]]	[0, 0, 0, 5447, 315, 0, 352, 326, 375, 324, 336, 0]	[14, 22, 6, 1, 2]	2074	128
4936	Karil's crossbow	50	[[File:Karil's_crossbow_equipped_female.png]]	[0, 0, 0, 5448, 315, 0, 352, 326, 375, 324, 336, 0]	[14, 22, 6, 1, 2]	2074	128
4937	Karil's crossbow	25	[[File:Karil's_crossbow_equipped_female.png]]	[0, 0, 0, 5449, 315, 0, 352, 326, 375, 324, 336, 0]	[14, 22, 6, 1, 2]	2074	-1
4938	Karil's crossbow	0	[[File:Karil's_crossbow_0_equipped_female.png]]	[0, 0, 0, 5450, 315, 0, 352, 326, 375, 324, 336, 0]	[14, 22, 6, 1, 2]	2074	128
4940	Karil's leathertop	100	[[File:Karil's_leathertop_equipped_female.png]]	[0, 0, 0, 0, 5452, 0, 320, 326, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	128
4941	Karil's leathertop	75	[[File:Karil's_leathertop_equipped_female.png]]	[0, 0, 0, 0, 5453, 0, 320, 326, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	-1
4942	Karil's leathertop	50	[[File:Karil's_leathertop_equipped_female.png]]	[0, 0, 0, 0, 5454, 0, 320, 326, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	-1
4943	Karil's leathertop	25	[[File:Karil's_leathertop_equipped_female.png]]	[0, 0, 0, 0, 5455, 0, 320, 326, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	-1
4944	Karil's leathertop	0	[[File:Karil's_leathertop_0_equipped_female.png]]	[0, 0, 0, 0, 5456, 0, 320, 326, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	128
4946	Karil's leatherskirt	100	[[File:Karil's_leatherskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5458, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	128
4947	Karil's leatherskirt	75	[[File:Karil's_leatherskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5459, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	128
4948	Karil's leatherskirt	50	[[File:Karil's_leatherskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5460, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	-1
4949	Karil's leatherskirt	25	[[File:Karil's_leatherskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5461, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	-1
4950	Karil's leatherskirt	0	[[File:Karil's_leatherskirt_0_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5462, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	128
4952	Torag's helm	100	[[File:Torag's_helm_equipped_female.png]]	[5464, 0, 0, 0, 315, 0, 351, 326, 376, 324, 336, 0]	[3, 13, 6, 3, 5]	808	128
4953	Torag's helm	75	[[File:Torag's_helm_equipped_female.png]]	[5465, 0, 0, 0, 315, 0, 351, 326, 376, 324, 336, 0]	[3, 13, 6, 3, 5]	808	-1
4954	Torag's helm	50	[[File:Torag's_helm_equipped_female.png]]	[5466, 0, 0, 0, 315, 0, 351, 326, 376, 324, 336, 0]	[3, 13, 6, 3, 5]	808	-1
4955	Torag's helm	25	[[File:Torag's_helm_equipped_female.png]]	[5467, 0, 0, 0, 315, 0, 351, 326, 376, 324, 336, 0]	[3, 13, 6, 3, 5]	808	128
4956	Torag's helm	0	[[File:Torag's_helm_0_equipped_female.png]]	[5468, 0, 0, 0, 315, 0, 351, 326, 376, 324, 336, 0]	[3, 13, 6, 3, 5]	808	128
4958	Torag's hammers	100	[[File:Torag's_hammers_equipped_female.png]]	[0, 0, 0, 5470, 312, 0, 320, 326, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	-1
4959	Torag's hammers	75	[[File:Torag's_hammers_equipped_female.png]]			-1	-1
4960	Torag's hammers	50	[[File:Torag's_hammers_equipped_female.png]]			-1	-1
4961	Torag's hammers	25	[[File:Torag's_hammers_equipped_female.png]]			-1	-1
4962	Torag's hammers	0	[[File:Torag's_hammers_0_equipped_female.png]]			-1	-1
4964	Torag's platebody	100	[[File:Torag's_platebody_equipped_female.png]]	[0, 0, 0, 0, 5476, 0, 351, 326, 376, 324, 336, 0]	[3, 13, 6, 3, 5]	808	-1
4965	Torag's platebody	75	[[File:Torag's_platebody_equipped_female.png]]	[0, 0, 0, 0, 5477, 0, 351, 326, 376, 324, 336, 0]	[3, 13, 6, 3, 5]	808	-1
4966	Torag's platebody	50	[[File:Torag's_platebody_equipped_female.png]]	[0, 0, 0, 0, 5478, 0, 351, 326, 376, 324, 336, 0]	[3, 13, 6, 3, 5]	808	-1
4967	Torag's platebody	25	[[File:Torag's_platebody_equipped_female.png]]	[0, 0, 0, 0, 5479, 0, 351, 326, 376, 324, 336, 0]	[3, 13, 6, 3, 5]	808	-1
4968	Torag's platebody	0	[[File:Torag's_platebody_0_equipped_female.png]]	[0, 0, 0, 0, 5480, 0, 351, 326, 376, 324, 336, 0]	[3, 13, 6, 3, 5]	808	128
4970	Torag's platelegs	100	[[File:Torag's_platelegs_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5482, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	808	128
4971	Torag's platelegs	75	[[File:Torag's_platelegs_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5483, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	808	-1
4972	Torag's platelegs	50	[[File:Torag's_platelegs_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5484, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	808	-1
4973	Torag's platelegs	25	[[File:Torag's_platelegs_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5485, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	808	-1
4974	Torag's platelegs	0	[[File:Torag's_platelegs_0_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5486, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	808	128
4976	Verac's helm	100	[[File:Verac's_helm_equipped_female.png]]	[5488, 0, 0, 0, 315, 0, 317, 326, 377, 324, 336, 0]	[7, 25, 20, 4, 1]	808	-1
4977	Verac's helm	75	[[File:Verac's_helm_equipped_female.png]]	[5489, 0, 0, 0, 315, 0, 317, 326, 377, 324, 336, 0]	[7, 25, 20, 4, 1]	808	128
4978	Verac's helm	50	[[File:Verac's_helm_equipped_female.png]]	[5490, 0, 0, 0, 315, 0, 317, 326, 377, 324, 336, 0]	[7, 25, 20, 4, 1]	808	-1
4979	Verac's helm	25	[[File:Verac's_helm_equipped_female.png]]	[5491, 0, 0, 0, 315, 0, 317, 326, 377, 324, 336, 0]	[7, 25, 20, 4, 1]	808	128
4980	Verac's helm	0	[[File:Verac's_helm_0_equipped_female.png]]	[5492, 0, 0, 0, 315, 0, 317, 326, 377, 324, 336, 0]	[7, 25, 20, 4, 1]	808	128
4982	Verac's flail	100	[[File:Verac's_flail_equipped_female.png]]	[0, 0, 0, 5494, 312, 0, 351, 326, 310, 324, 336, 0]	[1, 22, 24, 1, 4]	2061	128
4983	Verac's flail	75	[[File:Verac's_flail_equipped_female.png]]	[0, 0, 0, 5495, 312, 0, 351, 326, 310, 324, 336, 0]	[1, 22, 24, 1, 4]	2061	-1
4984	Verac's flail	50	[[File:Verac's_flail_equipped_female.png]]			-1	-1
4985	Verac's flail	25	[[File:Verac's_flail_equipped_female.png]]			-1	-1
4986	Verac's flail	0	[[File:Verac's_flail_0_equipped_female.png]]			-1	-1
4988	Verac's brassard	100	[[File:Verac's_brassard_equipped_female.png]]	[0, 0, 0, 0, 5500, 0, 317, 326, 380, 324, 336, 0]	[7, 0, 2, 3, 7]	808	-1
4989	Verac's brassard	75	[[File:Verac's_brassard_equipped_female.png]]	[0, 0, 0, 0, 5501, 0, 317, 326, 380, 324, 336, 0]	[7, 0, 2, 3, 7]	808	128
4990	Verac's brassard	50	[[File:Verac's_brassard_equipped_female.png]]	[0, 0, 0, 0, 5502, 0, 317, 326, 380, 324, 336, 0]	[7, 0, 2, 3, 7]	808	-1
4991	Verac's brassard	25	[[File:Verac's_brassard_equipped_female.png]]	[0, 0, 0, 0, 5503, 0, 317, 326, 380, 324, 336, 0]	[7, 0, 2, 3, 7]	808	-1
4992	Verac's brassard	0	[[File:Verac's_brassard_0_equipped_female.png]]	[0, 0, 0, 0, 5504, 0, 317, 326, 380, 324, 336, 0]	[7, 0, 2, 3, 7]	808	128
4994	Verac's plateskirt	100	[[File:Verac's_plateskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5506, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	-1
4995	Verac's plateskirt	75	[[File:Verac's_plateskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5507, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	-1
4996	Verac's plateskirt	50	[[File:Verac's_plateskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5508, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	-1
4997	Verac's plateskirt	25	[[File:Verac's_plateskirt_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5509, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	-1
4998	Verac's plateskirt	0	[[File:Verac's_plateskirt_0_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5510, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	128
5013	Mining helmet	Lit	[[File:Mining_helmet_(lit)_equipped_female.png]]	[5525, 0, 0, 0, 312, 0, 320, 326, 382, 324, 336, 0]	[0, 11, 8, 5, 0]	808	128
5014	Mining helmet	Unlit	[[File:Mining_helmet_equipped_female.png]]	[5526, 0, 0, 0, 312, 0, 320, 326, 382, 324, 336, 0]	[0, 11, 8, 5, 0]	808	128
5016	Bone spear		[[File:Bone_spear_equipped_female.png]]	[0, 0, 0, 5528, 312, 0, 317, 326, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	813	128
5018	Bone club		[[File:Bone_club_equipped_female.png]]	[0, 0, 0, 5530, 315, 0, 351, 326, 376, 324, 336, 0]	[3, 13, 6, 3, 5]	808	1664
5024	Woven top (brown)		[[File:Woven_top_(brown)_equipped_female.png]]	[0, 0, 0, 0, 5536, 0, 0, 326, 376, 324, 336, 0]	[3, 13, 6, 3, 5]	808	128
5026	Woven top (yellow)		[[File:Woven_top_(yellow)_equipped_female.png]]	[0, 0, 0, 0, 5538, 0, 0, 326, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	128
5028	Woven top (blue)		[[File:Woven_top_(blue)_equipped_female.png]]	[0, 0, 0, 0, 5540, 0, 0, 326, 310, 324, 336, 0]	[1, 22, 24, 1, 4]	808	128
5030	Shirt (brown)		[[File:Shirt_(brown)_equipped_female.png]]	[0, 0, 0, 0, 5542, 0, 0, 326, 310, 324, 336, 0]	[1, 22, 24, 1, 4]	808	128
5032	Shirt (yellow)		[[File:Shirt_(yellow)_equipped_female.png]]	[0, 0, 0, 0, 5544, 0, 0, 326, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	128
5034	Shirt (lilac)		[[File:Shirt_(lilac)_equipped_female.png]]	[0, 0, 0, 0, 5546, 0, 0, 326, 377, 324, 336, 0]	[7, 25, 20, 4, 1]	808	128
5036	Trousers (brown)		[[File:Trousers_(brown)_equipped_female.png]]	[0, 0, 0, 0, 315, 0, 317, 5548, 380, 324, 336, 0]	[7, 0, 2, 3, 7]	808	128
5038	Trousers (lilac)		[[File:Trousers_(lilac)_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5550, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	128
5040	Trousers (blue)		[[File:Trousers_(blue)_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5552, 379, 324, 336, 0]	[0, 26, 2, 2, 3]	808	128
5042	Shorts (brown)		[[File:Shorts_(brown)_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 355, 5554, 304, 324, 336, 0]	[12, 6, 4, 5, 1]	808	1920
5044	Shorts (yellow)		[[File:Shorts_(yellow)_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 320, 5556, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	128
5046	Shorts (blue)		[[File:Shorts_(blue)_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 355, 5558, 304, 324, 336, 0]	[12, 6, 4, 5, 1]	808	128
5048	Skirt (brown)		[[File:Skirt_(brown)_equipped_female.png]]	[0, 0, 0, 0, 315, 0, 317, 5560, 377, 324, 336, 0]	[7, 25, 20, 4, 1]	808	128
5050	Skirt (lilac)		[[File:Skirt_(lilac)_equipped_female.png]]	[0, 0, 0, 0, 315, 0, 352, 5562, 375, 324, 336, 0]	[14, 22, 6, 1, 2]	808	128
5052	Skirt (blue)		[[File:Skirt_(blue)_equipped_female.png]]	[0, 0, 0, 0, 312, 0, 317, 5564, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	128
5345	Gardening boots		[[File:Gardening_boots_equipped_female.png]]	[0, 0, 0, 0, 315, 0, 351, 326, 376, 324, 5857, 0]	[3, 13, 6, 3, 5]	808	128
5521	Binding necklace		[[File:Binding_necklace_equipped_female.png]]	[0, 0, 6033, 0, 312, 0, 320, 326, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	128
5525	Tiara		[[File:Tiara_equipped_female.png]]	[6037, 0, 0, 0, 312, 0, 355, 326, 304, 324, 336, 0]	[12, 6, 4, 5, 1]	808	128
5527	Air tiara		[[File:Air_tiara_equipped_female.png]]	[6039, 0, 0, 0, 315, 0, 352, 326, 375, 324, 336, 0]	[14, 22, 6, 1, 2]	808	128
5529	Mind tiara		[[File:Mind_tiara_equipped_female.png]]	[6041, 0, 0, 0, 312, 0, 320, 326, 382, 324, 336, 0]	[0, 11, 8, 5, 0]	808	128
5531	Water tiara		[[File:Water_tiara_equipped_female.png]]	[6043, 0, 0, 0, 312, 0, 355, 326, 304, 324, 336, 0]	[12, 6, 4, 5, 1]	808	128
5533	Body tiara		[[File:Body_tiara_equipped_female.png]]	[6045, 0, 0, 0, 312, 0, 320, 326, 382, 324, 336, 0]	[0, 11, 8, 5, 0]	808	128
5535	Earth tiara		[[File:Earth_tiara_equipped_female.png]]	[6047, 0, 0, 0, 312, 0, 317, 326, 380, 324, 336, 0]	[3, 23, 8, 5, 6]	808	128
5537	Fire tiara		[[File:Fire_tiara_equipped_female.png]]	[6049, 0, 0, 0, 312, 0, 320, 326, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	128
5539	Cosmic tiara		[[File:Cosmic_tiara_equipped_female.png]]	[6051, 0, 0, 0, 312, 0, 355, 326, 304, 324, 336, 0]	[12, 6, 4, 5, 1]	808	128
5541	Nature tiara		[[File:Nature_tiara_equipped_female.png]]	[6053, 0, 0, 0, 315, 0, 317, 326, 380, 324, 336, 0]	[7, 0, 2, 3, 7]	808	128
5543	Chaos tiara		[[File:Chaos_tiara_equipped_female.png]]	[6055, 0, 0, 0, 312, 0, 320, 326, 382, 324, 336, 0]	[5, 19, 9, 1, 2]	808	128
5545	Law tiara		[[File:Law_tiara_equipped_female.png]]	[6057, 0, 0, 0, 312, 0, 320, 326, 382, 324, 336, 0]	[0, 11, 8, 5, 0]	808	128
